StateCode,DistrictCode,BlockCode,GramPanchayatCode,Name
5,45,358,21243,LOHANA लोहाना
5,45,358,21244,LWALI ल्वाली
5,45,358,21245,MALLI CHAUNALI मल्ली चौनाली
5,45,358,21246,MER GAON मेर गाँव
5,45,358,21247,MIROLI मिरोली
5,45,358,21248,MOR PATURI मोर पटुरी
5,45,358,21249,NAINI नैनी
5,45,358,21250,NATA DOL नाटा डोल
5,45,358,21251,NAYA SANGRAULY नया संगरौली
5,45,358,21252,NIRAI fujkbZ
5,45,358,21253,PALNA पलना
5,45,358,21254,PITANA पिटाना
5,45,358,21255,PUBHAUN पुभाऊं
5,45,358,21256,RANAU रनाऊ
5,45,358,21257,RATKHAN रतखान
5,45,358,21258,SAGAR SAHU सागर साहू
5,45,358,21259,SAINAULI सैनौली
5,45,358,21260,SATYU सत्यु
5,45,358,21261,SELTA CHAPAR सेल्टा छापर
5,45,358,21262,SILKHORA सिलखौरा
5,45,358,21263,SILPAR सिलपर
5,45,358,21264,SIMILTY समानता
5,45,358,21265,SIRSORA सिरसोरा
5,45,358,21266,SUNARI सुनारी
5,45,358,21267,SURCHAURA सुरचौरा
5,45,358,21268,SURI सूरी
5,45,358,21269,SURKHAL सुरखाल
5,45,358,21270,SYUNANI स्यूनाणी
5,45,358,21271,TARANI तारणी
5,45,358,21272,TAYUNARA तैयुनारा
5,45,358,21273,THAMTHOLI थमथोली
5,45,358,21274,THANA MATENA थाना मटेना
5,45,358,21275,THAT nSV
5,45,358,21276,TIKER टिकर
5,45,358,21277,TALLI TOLI टल्ली टोली
5,45,358,21278,TULARI तुलारि
5,45,358,21279,UDIYARY उदियारी
5,45,358,21280,UJYOLA उज्योला
5,45,358,21281,UNYURA उन्यूरा
5,45,359,21282,AANSU TALE vkalw rsy
5,45,359,21283,"ACHHRON ,dzksu"
5,45,359,21284,AJOLI MALLI अजोली मल्ली
5,45,359,21285,AJOLI TALLI अजोली तल्ली
5,45,359,21286,BAMAN GAON बामन गांव
5,45,359,21287,BAMUDA बामुडा
5,45,359,21288,BAN KOTA cku dksVk
5,45,359,21289,BARET बैरेट
5,45,359,21290,BARHALIA बरहलिया
5,45,359,21291,BARKINDA बरकिंडा
5,45,359,21292,BASERI BASNAL बसेड़ी बासनाल
5,45,359,21293,BAUR MALLA बौर मल्ला
5,45,359,21294,BAUR TALLA बाउर तल्ला
5,45,359,21295,BESAR BAGAR बेसर बागर
5,45,359,21296,BHAINS KHET भैंस खेत
5,45,359,21297,BHAKRA KOT भाखड़ा कोट
5,45,359,21298,BHAUNDANDA भौंडांडा
5,45,359,21299,BHAWALI भवाली
5,45,359,21300,BHITAKOT भीटाकोट
5,45,359,21301,BHYARI भयारी
5,45,359,21302,BINOLI बिनौली
5,45,359,21303,BIRAL GAON MALLA बिराल गाँव मल्ला
5,45,359,21304,BUDAKOT बुडाकोट
5,45,359,21305,BUNGI DHAR बुंगी धार
5,45,359,21306,CHACH चाच
5,45,359,21307,CHAMKANA DADARI चमकना दादरी
5,45,359,21308,CHARI KIYARI चारी कियारी
5,45,359,21309,CHAUNA चौना
5,45,359,21310,DABHRA डभरा
5,45,359,21311,DABHRA SAURAL डभरा सौराल
5,45,359,21312,DADHOLI दढोली
5,45,359,21313,DADHRIYA दधरिया
5,45,359,21314,DANGKADAKOTI डांगकड़ाकोटी
5,45,359,21315,DANGULA डंगुला
5,45,359,21316,DANYURA डेन्युरा
5,45,359,21317,DARMI दारमी
5,45,359,21318,DAYONA डेयोना
5,45,359,21319,DEVRADI देवराढ़ी
5,45,359,21320,DUGOLI दुगोली
5,45,359,21321,DUNGA MOHAN डुंगा मोहन
5,45,359,21322,DUNGARI डूंगरी
5,45,359,21323,DUNGRA डुंगरा
5,45,359,21324,DUNGRA NAYA डुंगरा नाया
5,45,359,21325,GAHRA TIMLA गाहरा तिमला
5,45,359,21326,GARKOT TALLA गैरकोट तल्ला
5,45,359,21327,GETHIYA गेठिया
5,45,359,21328,DHACHKOT धचकोट
5,45,359,21329,GHANGALI घांघली
5,45,359,21330,GULAR गुलर
5,45,359,21331,HARDA MOLEKHI हरदा मोलेखी
5,45,359,21332,HARDA TADIYAL हरदा तड़ियाल
5,45,359,21333,INLO इनेलो
5,45,359,21334,JAKH जाख
5,45,359,21335,JALIKHAN जालीखान
5,45,359,21336,JAMARIYA जमरिया
5,45,359,21337,JASPUR KOT जसपुरकोट
5,45,359,21338,JASPUR TALLA जसपुर तल्ला
5,45,359,21339,JHAR GAON झरगांव
5,45,359,21340,JHIMAR झिमार
5,45,359,21341,JHIPA f>ik
5,45,359,21342,JIHAR जिहार
5,45,359,21343,KAFALTA कफल्टा
5,45,359,21344,KALI GAON काली गाँव
5,45,359,21345,KALI GAR काली गार
5,45,359,21346,KANE KHALPATTI केन खलपट्टी
5,45,359,21347,KANERA कनेरा
5,45,359,21348,KANGARI कंगारी
5,45,359,21349,KARGAT नोवोसिबिर्स्क
5,45,359,21350,KATARIA TALLA कटारिया तल्ला
5,45,359,21351,KHALYUN खलियूं
5,45,359,21352,KHATAL GAON खटालगांव
5,45,359,21353,KHATOLI खतौली
5,45,359,21354,KHOLYUN KIYARI खोल्यूं क्यारी
5,45,359,21355,KHUMAR खुमार
5,45,359,21356,KOOPI कूपी
5,45,359,21357,KOTA CHAMI कोटा चामी
5,45,359,21358,KOTHAL GAON कोठल गांव
5,45,359,21359,KOTLI MALLI कोटली मल्ली
5,45,359,21360,KOTLI TALLI कोटली तल्ली
5,45,359,21361,KUNHEEL SAYUNTARI कुन्हाईल सयुन्तरी
5,45,359,21362,KURIDHAR कुरीधार
5,45,359,21363,LUHERA लुहेरा
5,45,359,21364,MACHHOR मचहोर
5,45,359,21365,MAINAKOT मैनाकोट
5,45,359,21366,MAITHANI मैठाणी
5,45,359,21367,MALIHARI मलिहारी
5,45,359,21368,GARHKOT MALLA गढ़कोट मल्ला
5,45,359,21369,MANGRO मैंग्रो
5,45,359,21370,MANHAIT मैनहैट
5,45,359,21371,MANULI मानौली
5,45,359,21372,MASARIA BAZ मसारिया बाज़
5,45,359,21373,MAWAL GAON मावल गाँव
5,45,359,21374,MUNRA मुनरा
5,45,359,21375,DEVAYAL देवायल
5,45,359,21376,MUSOLI AMROLI मुसोली अमरोली
5,45,359,21377,NADOLI नाडोली
5,45,359,21378,NAG CHULA नाग चूल्हा
5,45,359,21379,NAG TALLE नाग टैले
5,45,359,21380,NAIKARA नैकरा
5,45,359,21381,NAINWAL PALI नैनवाल पाली
5,45,359,21382,NANAR KOTA नाणार कोटा
5,45,359,21383,NAWAL GAON I नवल गाँव I
5,45,359,21384,NAWAL GAON II नवल गाँव II
5,45,359,21385,PANUVA DHYOKHAN पनुवा द्योखां
5,45,359,21386,PASIYA पसिया
5,45,359,21387,PATIYA CHAURA पटियाचौरा
5,45,359,21388,PEENA KHOT पीना खोट
5,45,359,21389,PIPNA fiiu
5,45,359,21390,POKHARI MALLI पोखरी मल्ली
5,45,359,21391,POKHARI TALLI पोखरी तल्ली
5,45,359,21392,PUNA KOT पुना कोट
5,45,359,21393,RAGAR GAR रगर गर
5,45,359,21394,RANKUNA रणकुना
5,45,359,21395,RARNTHMAL रणथमल
5,45,359,21396,RIKAWASI रिकवासी
5,45,359,21397,RIVALI PALLI रिवाली पल्ली
5,45,359,21398,SABOLI RAUTELA सबोली रौतेला
5,45,359,21399,SAHAYI LAIN सहायी लेन
5,45,359,21400,SAIN MANUR सैन मनुर
5,45,359,21401,SAKNARA सकनारा
5,45,359,21402,SARUD सरूद
5,45,359,21403,SIMARRISTINA flefVlfru
5,45,359,21404,SOKHATI सोखती
5,45,359,21405,TADAM rne
5,45,359,21406,TARADI तराढ़ी
5,45,359,21407,TAYA ताया
5,45,359,21408,THAL TALAR थाल तलार
5,45,359,21409,THALA TADIYAL थाला तड़ियाल
5,45,359,21410,THALMAR थाल्मर
5,45,359,21411,TOLYOUN तोलयुन
5,45,359,21412,TUKNAULI तुकनौली
5,45,359,21413,UJRAR उजरार
5,45,360,21414,AAFUO vkQks
5,45,360,21415,ARADI BISHT अरडी बिष्ट
5,45,360,21416,ARADI RAJWAR अरडी रजवार
5,45,360,21417,BABALIYA बबलिया
5,45,360,21418,BARANGAL बरंगल
5,45,360,21419,BASAI बसई
5,45,360,21420,BASNAL GAON बेसनाल गांव
5,45,360,21421,VAWARI KICHAR वावारी किचर
5,45,360,21422,BHAKURA MALLA भकुरा मल्ला
5,45,360,21423,BHAKURA TALLA भकुरा तल्ला
5,45,360,21424,BHARSOLI भरसोली
5,45,360,21425,BHELIWAR भेलिवार
5,45,360,21426,BISERA KHET बिसेरा खेत
5,45,360,21427,BURASPANI बुरासपानी
5,45,360,21428,CHACH ROTI चच रोटी
5,45,360,21429,CHAKKELANI चककेलानी
5,45,360,21430,CHAKAR GAON चक्करगांव
5,45,360,21431,CHAMYADI चाम्याडी
5,45,360,21432,CHANOLI चनौली
5,45,360,21433,CHANTHAR KHANI चंथरखानी
5,45,360,21434,CHICHOUN चिचौन
5,45,360,21435,CHINTOLI चिंतोली
5,45,360,21436,DHINKA ढिंका
5,45,360,21437,DUDORIBEERKHAL डुडोरीबीरखाल
5,45,360,21438,DUNGARI डूंगरी
5,45,360,21439,EKOROLLA एकोरोला
5,45,360,21440,FANDIYA फंदिया
5,45,360,21441,GARDSARI गार्डसारी
5,45,360,21442,GAWALI गावली
5,45,360,21443,GHANYAL घन्याल
5,45,360,21444,GHANYALPALA घनयालपला
5,45,360,21445,GOD LEKH भगवान लेख
5,45,360,21446,GOLNA गोलना
5,45,360,21447,GOGNYANWASISEEM गोग्न्यानवसीम
5,45,360,21448,GUGUTI गुगुति
5,45,360,21449,GUMTI गुमटी
5,45,360,21450,GWAL BINA ग्वाल बीना
5,45,360,21451,JAIKHAL जयखाल
5,45,360,21452,JANAR KHANI जनार खानी
5,45,360,21453,JASPUR जसपुर
5,45,360,21454,JUNIYA जूनिया
5,45,360,21455,KAFAL GAON काफल गांव
5,45,360,21456,KAFALGAIR काफलगैर
5,45,360,21457,KAFALTANA कफल्टाना
5,45,360,21458,KALJHEEPA JOSHI कालझीपा जोशी
5,45,360,21459,KALJHEEPA RAJWAR कालझीपा रजवार
5,45,360,21460,KALIYA LINGUAD कालिया लिंगुड़
5,45,360,21461,KALYAN PUR कल्याणपुर
5,45,360,21462,KAMAN कमान
5,45,360,21463,KANARITHOUR कनारीथौर
5,45,360,21464,KANKHOT कनखोट
5,45,360,21465,KHARKU BHANARIA खरकू भनारिया
5,45,360,21466,KHATAL GAON खटालगांव
5,45,360,21467,KEHARGAON केहरगांव
5,45,360,21468,KOT SARI कोट साड़ी
5,45,360,21469,KUMALAESWAR कुमालेश्वर
5,45,360,21470,KUSIYACHOUN कुसियाचौंन
5,45,360,21471,LAL NAGARI लाल नगरी
5,45,360,21472,MATELA MALLA मटेला मल्ला
5,45,360,21473,MHAROLI MALLI महरोली मल्ली
5,45,360,21474,MANGRU KHAL मंगरू खाल
5,45,360,21475,MASMOLI मस्मोली
5,45,360,21476,MATKHANI मटखानी
5,45,360,21477,MHANGYARI महंगयारी
5,45,360,21478,MUNANI मुनानी
5,45,360,21479,NAIL नाखून
5,45,360,21480,NAUGAON नौगांव
5,45,360,21481,OKHALYOUN OKHALYUN
5,45,360,21482,PAITHANA पैठणा
5,45,360,21483,PALPUR पालपुर
5,45,360,21484,PARTHOLA पार्थोला
5,45,360,21485,PATAL GAON पाताल गांव
5,45,360,21486,PATHAR KHOLA पत्थर खोला
5,45,360,21487,PIPAL KHAL पीपलखाल
5,45,360,21488,ROTA PANI रोटा पानी
5,45,360,21489,RUDHOLI रुधौली
5,45,360,21490,SARAEI KHET सराय खेत
5,45,360,21491,SATER सैटर
5,45,360,21492,SERA सीरा
5,45,360,21493,SHADE छाया
5,45,360,21494,SIMGAON सिमगांव
5,45,360,21495,SUNOLI सुनोली
5,45,360,21496,SURMOLI सुरमोली
5,45,360,21497,TALAI तलाई
5,45,360,21498,MAHAROLI TALLI महरोली तल्ली
5,45,360,21499,TAMADOUN तमाडौन
5,45,360,21500,TIMALI टिमाली
5,45,360,21501,TITATRI तितत्रि
5,45,360,21502,TOAL BHUDHANI तोल बुधानी
5,45,360,21503,UADAY PUR उदयपुर
5,45,360,21504,UPRARI उपरारी
5,45,360,21505,VALMARA वाल्मारा
5,45,361,21506,ADHURIA अधुरिया
5,45,361,21507,AGAR RAULKURI आगर राउलकुरी
5,45,361,21508,AJHORA अझोरा
5,45,361,21509,AMKHOLI अमखोली
5,45,361,21510,ARJUN RATH अर्जुन रथ
5,45,361,21511,BACHHURARI बछुरारी
5,45,361,21512,BAIGANIA बैगनिया
5,45,361,21513,BAJAIL बजैल
5,45,361,21514,BALAI बलाई
5,45,361,21515,BAMNI GAR बमनी गार
5,45,361,21516,BARGAON बड़ागांव
5,45,361,21517,BASOLI बसोली
5,45,361,21518,BANAURA बनौरा
5,45,361,21519,BAYALA KHALSA बयला खालसा
5,45,361,21520,BEENA गया एक
5,45,361,21521,BHAISAR GAON भैसरगांव
5,45,361,21522,BHAISORI भैसोरी
5,45,361,21523,BHAITA भिता
5,45,361,21524,BHAKUNA भकुना
5,45,361,21525,BHANA RATH भाना रथ
5,45,361,21526,BHATGAON भटगांव
5,45,361,21527,BHAURI भौंरी
5,45,361,21528,BHETULI भेटुली
5,45,361,21529,BUNGA टैग:
5,45,361,21530,CHANOLI चनौली
5,45,361,21531,CHAURA चौरा
5,45,361,21532,CHHANI LAYSHAL छानी लैशाल
5,45,361,21533,CHURARI चुरारी
5,45,361,21534,DAONI दाओनी
5,45,361,21535,DHOLRA धोलरा
5,45,361,21536,DINGRA डिंगरा
5,45,361,21537,DOTYALA GAON डोटियाला गांव
5,45,361,21538,DUMAR GAON डुमर गांव
5,45,361,21539,GANGOLA KOTLI गंगोला कोटली
5,45,361,21540,GOLANE गोलाने
5,45,361,21541,GURURA गुरुरा
5,45,361,21542,HADOLI हडोली
5,45,361,21543,ISLANA इस्लाना
5,45,361,21544,JAICHOLI जयचोली
5,45,361,21545,JAKHSURA जखसूरा
5,45,361,21546,JAL DHAULAD जल धौलाद
5,45,361,21547,JEETAB जीतब
5,45,361,21548,JHARKOT झारकोट
5,45,361,21549,JHIJHAR झिझर
5,45,361,21550,KAKRAD ककराड
5,45,361,21551,KANDEY कांडेय
5,45,361,21552,KATALI कटाली
5,45,361,21553,KHARAYUN खरयूं
5,45,361,21554,KHARI SUNAR खारी सुनार
5,45,361,21555,KHEERA KOT खीरा कोट
5,45,361,21556,KOTURA कोटुरा
5,45,361,21557,KRIDA क्रीड़ा
5,45,361,21558,KWARALI क्वैराली
5,45,361,21559,LADURYA लादुरिया
5,45,361,21560,LAKHNARI लाखनरी
5,45,361,21561,LOHNA लोहना
5,45,361,21562,MAJHARMAFI मजहरमाफी
5,45,361,21563,MALA माला
5,45,361,21564,MALAUNJ मलौंज
5,45,361,21565,MALLAKHOLI मल्लाखोली
5,45,361,21566,MAWAI MAFI मवई माफी
5,45,361,21567,NAIDHOL नायडहोल
5,45,361,21568,NAIKANA नैकाणा
5,45,361,21569,NAKOT नाकोट
5,45,361,21570,NIRAI NIRAI
5,45,361,21571,OLIAGAON ओलियागांव
5,45,361,21572,PACHHISEE पच्चीसी
5,45,361,21573,PADOLIYA पाडोलिया
5,45,361,21574,PALURA पलूरा
5,45,361,21575,PANERGAON पनेरगांव
5,45,361,21576,PATIYA पाटिया
5,45,361,21577,PAYAN पायन
5,45,361,21578,POKHARI पोखरी
5,45,361,21579,RAIT भिगना
5,45,361,21580,RAMELA DUNGRI रमेला डूंगरी
5,45,361,21581,RASYARA GAON रस्यारा गांव
5,45,361,21582,ROLYANA GAONTH रोल्याना गौंथ
5,45,361,21583,SATRASI ARARIYA सत्रसी अररिया
5,45,361,21584,SHAIL शैल
5,45,361,21585,SIMKHOLA सिमखोला
5,45,361,21586,SONKOTLI सोनकोटली
5,45,361,21587,SUNARI सुनारी
5,45,361,21588,SUNOLI सुनोली
5,45,361,21589,SUPAKOT सुपाकोट
5,45,361,21590,TANA ताना
5,45,361,21591,TEETAKOT टीताकोट
5,45,361,21592,THAPLA थापला
5,45,361,21593,UTRORA GHURDORA उतरोरा घुड़दौड़ा
5,45,362,21594,AABHYADI अभियादि
5,45,362,21595,AIROR हवाई अड्डा
5,45,362,21596,ALMIYA KANDE अल्मिया कांडे
5,45,362,21597,ARADI अरडी
5,45,362,21598,AROLI आरोली
5,45,362,21599,ASWAL KATURA असवाल कटूरा
5,45,362,21600,BADHAD बाढ़
5,45,362,21601,BAGODA बागोड़ा
5,45,362,21602,BAGUNA बगुना
5,45,362,21603,BAGWALI RAUTELA बागवाली रौतेला
5,45,362,21604,BAINA - I बैना - मैं
5,45,362,21605,BAINA-II बैना-II
5,45,362,21606,BAJENA बजेना
5,45,362,21607,BAMSYUN बामस्यूं
5,45,362,21608,BHADGAON भड़गांव
5,45,362,21609,BAYADI बयडी
5,45,362,21610,BEDGAON बेदगांव
5,45,362,21611,BILLEKH बिल्लेख
